"Date","FCR_mean_RDOsat_percent_9_adjusted","FCR_mean_EXOChla_ugL_1","FCR_mean_EXOfDOM_QSU_1","FCR_mean_EXOTemp_C_1","FCR_mean_schmidt_stability","BVR_mean_RDOsat_percent_13","BVR_mean_EXOChla_ugL_1.5","BVR_mean_EXOfDOM_QSU_1.5","BVR_mean_EXOTemp_C_1.5","BVR_mean_schmidt_stability","mean_ShortwaveRadiationUp_Average_W_m2","mean_AirTemp_C_Average","mean_WindSpeed_Average_m_s","sum_Rain_Total_mm"
2019-01-29,80.8584929861111,10.4952083263889,11.7750694444444,3.29101388888889,0.0255984718155896,NA,NA,NA,NA,NA,27.8268666666668,1.37734861111111,2.08941111111111,2.286
2019-01-30,83.1367202777778,9.79388886111111,11.6965972222222,2.65195833333333,0.186827317971279,NA,NA,NA,NA,NA,146.806714583333,-5.73573958333333,2.52573611111111,0
2019-01-31,80.0303367361111,8.29714284285714,11.4785714285714,2.53417142857143,0.255792358834206,NA,NA,NA,NA,NA,144.943381944444,-6.85993958333333,2.11410902777778,0
2019-02-01,75.9978924305556,9.2733098943662,11.3471830985915,2.79343661971831,0.195804598815243,NA,NA,NA,NA,NA,31.6597756944444,-0.309074305555555,1.55443125,0
2019-02-02,71.0007938888889,9.479861125,11.3470833333333,3.16488888888889,0.0727468608154998,NA,NA,NA,NA,NA,151.229020833333,2.31899930555556,1.81256875,0
2019-02-03,64.5922749305556,8.01153843356643,11.2851748251748,3.49993706293706,0.0114284019914508,NA,NA,NA,NA,NA,121.813991666667,8.02535416666667,1.83644513888889,0
2019-02-04,64.1053763194444,8.70673611111111,11.2866666666667,3.73109722222222,-0.0032087354902559,NA,NA,NA,NA,NA,158.323023611111,9.22579375,2.30402638888889,0
2019-02-05,65.7349435416667,7.64692309090909,10.7732167832168,4.35498601398601,0.0213664302456431,NA,NA,NA,NA,NA,141.450579861111,14.9090849944444,2.59174305555556,0
2019-02-06,69.5111821527778,8.65833335416667,10.4825694444444,5.11195833333333,0.163981200633087,NA,NA,NA,NA,NA,42.7350625,12.1743118055556,1.49673888888889,0
2019-02-07,70.4865446527778,9.32124999305556,10.4490277777778,5.93411111111111,0.630596744198615,NA,NA,NA,NA,NA,60.450422222222,16.4141764166667,1.51281944444444,3.81
2019-02-08,76.925616,7.79471429285714,10.5534285714286,6.22136428571429,0.634409860860243,NA,NA,NA,NA,NA,121.245719944406,10.3053996631579,3.2792786657401,NA
2019-02-09,88.8816489583333,7.53000000699301,10.4413286713287,5.62248951048951,0.0489846859416609,NA,NA,NA,NA,NA,125.905396527777,-1.21318611111111,2.58040347222222,0
2019-02-10,90.113853125,8.44265739160839,10.484965034965,5.16825874125874,0.0245745443715935,NA,NA,NA,NA,NA,60.5974173611112,-1.67804166666667,1.44482916666667,0.254
2019-02-11,88.7835742361111,9.01916670138889,10.5392361111111,4.95794444444444,0.0361738289312982,NA,NA,NA,NA,NA,52.3794777777777,2.29404513888889,1.42957013888889,4.318
2019-02-12,87.9932165972222,9.2514685034965,10.521048951049,4.85648951048951,0.0136563258813309,NA,NA,NA,NA,NA,25.0744368055556,1.22142847222222,1.18157083333333,12.446
2019-02-13,88.3200543055556,7.4144444375,10.5025694444444,4.78467361111111,0.00896702859391207,NA,NA,NA,NA,NA,179.019773611111,4.59110347222222,2.87258958333333,0
2019-02-14,87.8086089583333,7.60734265034965,10.5404895104895,4.6969020979021,0.0259337110678794,NA,NA,NA,NA,NA,105.225511805556,6.87266111111111,2.522275,0
2019-02-15,87.0552944444444,8.60846152447552,10.4953846153846,4.84078321678322,0.0364493383720921,NA,NA,NA,NA,NA,64.7474993055557,10.6678527777778,2.02518125,0
2019-02-16,86.7977030555556,7.06194443055556,10.3028472222222,5.356375,0.0495511391229374,NA,NA,NA,NA,NA,92.4222076388884,3.74273333333333,2.21024791666667,10.668
2019-02-17,84.4347898611111,8.23852115492958,10.3133098591549,5.26417605633803,0.0282587293065449,NA,NA,NA,NA,NA,31.4918250000001,-0.2020625,1.30442083333333,3.048
2019-02-18,86.6834140277778,7.59937064335664,10.3221678321678,5.17074825174825,0.0230043933646867,NA,NA,NA,NA,NA,92.5256451388888,4.03476319444444,2.72232916666667,11.938
2019-02-19,86.6670997222222,7.0594444375,10.3749305555556,5.13056944444444,0.0396005496909054,NA,NA,NA,NA,NA,116.271136111111,1.75339861111111,1.82826458333333,0
2019-02-20,86.3488034027778,9.24083336805556,10.5164583333333,4.75827777777778,0.00835644974492616,NA,NA,NA,NA,NA,17.6448444444445,-0.769271527777777,1.59603550295858,3.302
2019-02-21,85.3994652083333,7.68895104895105,10.4827272727273,4.88622377622378,0.0467541366134853,NA,NA,NA,NA,NA,114.277925694445,8.08405878236529,3.23451349072513,23.114
2019-02-22,83.10283375,8.28027777083333,10.8336805555556,5.17645138888889,0.0767028391590753,NA,NA,NA,NA,NA,19.7641743055555,5.28766805555556,1.25621319444444,22.352
2019-02-23,82.1309798611111,11.2755244965035,11.1018181818182,5.08686713286713,0.0581030863548913,NA,NA,NA,NA,NA,22.6651479166666,2.39119652777778,1.25354791666667,18.288
2019-02-24,83.2828343055556,8.68755245454545,11.2915384615385,5.13853146853147,0.0662454305076664,NA,NA,NA,NA,NA,162.680158333333,6.37949722222222,3.16172916666667,7.112
2019-02-25,84.2630788194444,7.91333332638889,11.630625,5.40788888888889,0.112159727531319,NA,NA,NA,NA,NA,199.977654166667,5.43567569444445,2.92629027777778,0
2019-02-26,84.5960883333333,9.27277775694444,12.2954166666667,5.49419444444444,0.0999752445698775,NA,NA,NA,NA,NA,186.029138194444,6.85219444444444,2.14874930555556,0
2019-02-27,83.9870024305555,8.60631942361111,12.0695833333333,5.98005555555556,0.242646016229695,NA,NA,NA,NA,NA,142.195065277777,3.81547361111111,1.64213680555556,0
2019-02-28,83.0506947916667,9.04195804895105,11.4598601398601,6.18367832167832,0.204134613722486,NA,NA,NA,NA,NA,129.036375694445,9.99344517333333,2.47830694444444,1.016
2019-03-01,82.0800240972222,0.719583333333333,9.15076390277778,6.59965277777778,0.363195518363573,NA,NA,NA,NA,NA,15.1197472222223,1.75384791666667,1.25917916666667,14.986
2019-03-02,80.1872970833333,0.438531468531469,9.48258745454545,6.85139160839161,0.392670624017805,NA,NA,NA,NA,NA,207.733613888889,5.548625,3.28127986111111,0.254
2019-03-03,78.4515083333333,0.501388888888889,9.93680547916667,6.76186111111111,0.181949152253544,NA,NA,NA,NA,NA,13.3989986111111,3.58686666666667,1.65869583333333,10.668
2019-03-04,83.3583113194444,0.47034965034965,10.1090844647887,6.44647552447552,0.109915632701098,NA,NA,NA,NA,NA,174.735185416666,-0.202933333333334,3.38434027777778,0.254
2019-03-05,83.1182636805556,0.45125,10.2036805486111,6.049875,0.0901647898196702,NA,NA,NA,NA,NA,226.548654166667,-2.02373819444445,1.89588194444444,0
2019-03-06,81.8240029861111,0.424305555555556,10.0506249652778,5.72092361111111,0.0781148869288977,NA,NA,NA,NA,NA,228.580625694445,-3.81422083333333,2.37978263888889,0
2019-03-07,81.8358325,0.460208333333333,9.92701388888889,5.57365972222222,0.110156048101089,NA,NA,NA,NA,NA,177.544938888889,0.320986111111112,1.70366388888889,0
2019-03-08,80.8194498611111,0.456041666666667,9.71748246853147,5.60483333333333,0.153280625767476,NA,NA,NA,NA,NA,35.7569298611112,0.275034027777778,1.00100138888889,0
2019-03-09,80.5395626388889,0.497132867132867,9.78237767832168,5.26562937062937,0.0391203555346005,NA,NA,NA,NA,NA,40.0924347222221,0.753652777777778,1.35454097222222,5.08
2019-03-10,81.4682963194444,0.640694444444444,9.72534721527778,5.2606875,0.0754285778350946,NA,NA,NA,NA,NA,182.99155,10.5696576388889,1.71448472222222,2.794
2019-03-11,81.1773416666667,0.812887323943662,9.32401397887324,6.14928169014085,0.414164302794053,NA,NA,NA,NA,NA,92.1182381944443,10.5413118055556,1.937975,0
2019-03-12,80.0738208333333,0.858321678321678,9.05153838461538,6.57572727272727,0.55164940873287,NA,NA,NA,NA,NA,211.726480555556,6.15988819444445,2.29037777777778,0
2019-03-13,79.0855431944444,0.939166666666667,9.11041669444444,6.37349305555556,0.412361788733721,NA,NA,NA,NA,NA,168.688623611112,6.97595763888889,2.13905972222222,0
2019-03-14,78.7332042361111,1.15887323943662,9.08859156338028,6.77945774647887,0.635307474467226,NA,NA,NA,NA,NA,154.090651388889,13.0714868055556,2.50685069444444,0
2019-03-15,78.6611997222222,1.85895833333333,8.93479165277778,7.89996527083333,1.56064183914418,NA,NA,NA,NA,NA,81.0008895833332,16.3933541666667,2.71321597222222,0
2019-03-16,77.749289375,2.29363636363636,8.66713284615385,8.96504894405594,2.30054159343232,NA,NA,NA,NA,NA,226.675162499999,6.97444791666667,2.96080902777778,0
2019-03-17,76.9645727083333,2.78618055555556,8.74812489583333,8.29106248611111,1.5073255784312,NA,NA,NA,NA,NA,239.630902083333,5.50294236111111,2.2080625,0
2019-03-18,76.300960625,3.33208333333333,8.45347225694444,8.63313195833333,1.58382982913249,NA,NA,NA,NA,NA,200.929303472223,4.60887083333333,2.86942013888889,0
2019-03-19,75.1247791666667,3.3593006993007,8.48769226573427,8.44744755244755,1.54743421525476,NA,NA,NA,NA,NA,247.556785416666,3.20181527777778,1.84898680555556,0
2019-03-20,74.5934772222222,3.46993055555556,7.89750001388889,8.40997914583333,1.5959953403924,NA,NA,NA,NA,NA,231.555335416666,5.82366111111111,1.47508194444444,0
2019-03-21,74.4903795138889,2.69013986013986,6.93356643356643,8.8825804055944,1.77682127470545,NA,NA,NA,NA,NA,145.486984027778,7.21043263888889,2.38560416666667,8.38199999999999
2019-03-22,74.0503727083333,3.16055555555556,7.26625,8.80868752777778,1.44562294888579,NA,NA,NA,NA,NA,207.482201388888,6.81262708333333,2.86453263888889,0
2019-03-23,72.5719889583333,2.84430555555556,7.43958333333333,8.95938890277778,1.39870407133064,NA,NA,NA,NA,NA,261.048012499999,6.95108333333333,2.58066458333333,0
2019-03-24,70.8972714583333,3.65042553191489,7.8109219858156,8.61419858156028,1.21478863363763,NA,NA,NA,NA,NA,221.492988194444,10.6731090277778,2.18049027777778,0
2019-03-25,70.2954834027778,3.73762237762238,7.57342657342657,9.54342653846154,2.45300764628381,NA,NA,NA,NA,NA,62.0203020833333,10.7604986111111,1.38796666666667,3.556
2019-03-26,69.4200881944444,3.9320979020979,7.74739435915493,9.83786713286713,2.41234107495036,NA,NA,NA,NA,NA,220.994226388888,7.19592083333333,2.59104722222222,0
2019-03-27,68.0516053472222,4.27992957746479,7.83323945070422,9.31169713380282,1.75841852597697,NA,NA,NA,NA,NA,267.094564583334,4.76377777777778,1.60670902777778,0
2019-03-28,68.0090303472222,3.73783216783217,7.81699301398601,9.50874825174825,2.07493015650247,NA,NA,NA,NA,NA,247.821732638889,8.39398958333333,2.02684305555556,0
2019-03-29,65.9941599305556,3.58195804195804,7.80244755944056,10.4308741258741,3.43012062687945,NA,NA,NA,NA,NA,208.266349305555,14.2376934555556,2.13462708333333,0
2019-03-30,65.4667707638889,3.46993055555556,7.70697185211268,11.1576527777778,4.64075347062489,NA,NA,NA,NA,NA,197.57795625,15.6892555555556,3.04548402777778,0
2019-03-31,64.1242766666667,3.43385714285714,7.85757142857143,12.1962285714286,6.00471749523811,NA,NA,NA,NA,NA,257.138478472223,9.08654236111111,3.33063055555556,0
2019-04-01,63.0478248611111,3.43694444444444,7.658125,11.5367569444444,4.6704337521687,NA,NA,NA,NA,NA,272.100843055557,2.28041805555556,2.00963541666667,0
2019-04-02,63.2700492361111,3.52090909090909,7.93654933802817,10.6580699300699,3.28731376079699,NA,NA,NA,NA,NA,126.754023611111,3.52876527777778,1.24995416666667,0
2019-04-03,62.0371348611111,3.43556338028169,8.01880285211268,10.500098584507,3.11513843883134,NA,NA,NA,NA,NA,271.924166666668,11.2153333333333,2.21663958333333,0
2019-04-04,61.828351875,2.96055944055944,7.71958041958042,11.185979020979,4.18292329177504,NA,NA,NA,NA,NA,260.394428472222,14.5908583333333,2.29418958333333,0
2019-04-05,61.7028729861111,2.85099290780142,7.59248226950355,11.979085106383,5.45854027289159,NA,NA,NA,NA,NA,60.8314631944444,10.2420715277778,1.27080416666667,11.176
2019-04-06,59.7535248611111,2.80736111111111,7.68798611111111,12.2100902777778,6.10533502967366,NA,NA,NA,NA,NA,201.916381944444,13.7899444444444,1.34392013888889,0
2019-04-07,59.1071109027778,3.35222222222222,8.04951390972222,12.6350902777778,7.21181222395487,NA,NA,NA,NA,NA,71.7607694444443,14.2123958333333,1.73675625,0.508
2019-04-08,58.5779195138889,2.23035211267606,7.92133803521127,13.866161971831,9.45177950603094,NA,NA,NA,NA,NA,136.0329375,15.9578333333333,1.71606736111111,20.828
2019-04-09,59.5333593055556,2.45125,8.450138875,14.9828194444444,12.1973591275911,NA,NA,NA,NA,NA,193.663258333333,17.6058611111111,1.94401041666667,0
2019-04-10,58.8977720138889,2.51111888111888,8.59818183216783,15.6775314685315,13.9167524088343,NA,NA,NA,NA,NA,278.929049305555,15.3179013888889,1.79442569444444,0
2019-04-11,58.2992455555556,3.30429577464789,9.59330992253521,15.1105633802817,12.9564597868779,NA,NA,NA,NA,NA,179.577366666667,16.8887152777778,2.12516319444444,0
2019-04-12,57.4227507638889,4.70076923076923,10.1246852867133,15.180041958042,12.555174477324,NA,NA,NA,NA,NA,42.2607374999999,16.4506736111111,2.31377152777778,4.826
2019-04-13,56.2351115972222,4.95447552447552,9.78923065734266,15.6641888111888,13.9793783850557,NA,NA,NA,NA,NA,85.5766680555553,15.5577916666667,1.27103541666667,13.716
2019-04-14,54.1435314583333,6.99000002083333,12.3393055486111,15.0803125,12.6073727528711,NA,NA,NA,NA,NA,22.2106826388889,16.8950208333333,2.78195208333333,47.244
2019-04-15,56.5961836363636,6.39720279020979,16.5624475524476,14.7641258741259,11.3827238401907,NA,NA,NA,NA,NA,210.706901449276,9.28708115942029,2.77034275362319,1.524
2019-04-16,58.6057272916667,6.8220833125,15.9530555555556,13.494,8.27475190423476,NA,NA,NA,NA,NA,280.373993055556,11.5040236111111,2.63113888888889,0
2019-04-17,56.8695990277778,6.41479167361111,15.0890277777778,14.3669513888889,10.5865420804878,NA,NA,NA,NA,NA,241.252620138889,19.2578298222222,1.69571458333333,0
2019-04-18,55.0632985416667,6.73302814084507,14.3937588652482,15.304838028169,12.8483471179292,NA,NA,NA,NA,NA,254.713675694445,19.0924861111111,2.99915347222222,0.254
2019-04-19,53.6628763194444,8.00744683687943,14.2018439716312,15.9494468085106,14.5679213494599,NA,NA,NA,NA,NA,39.0396486111111,18.1270833333333,3.27278888888889,22.86
2019-04-20,52.6577343055556,8.30187502083333,15.0590972222222,15.2449236111111,12.6967238497641,NA,NA,NA,NA,NA,126.130088888889,10.5256611111111,2.91087222222222,2.032
2019-04-21,50.8107451388889,6.19721428571429,13.7949285714286,15.2439857142857,12.5149363867463,NA,NA,NA,NA,NA,294.205482638888,10.6586381944444,2.98206666666667,0
2019-04-22,51.2445511111111,5.11450704225352,13.0040845070423,15.4943732394366,13.3803557911808,NA,NA,NA,NA,NA,299.702396803336,14.3030229325921,2.77358095899931,NA
2019-04-23,48.97785375,4.33576388888889,12.6435416666667,15.9810416666667,14.533195514622,NA,NA,NA,NA,NA,279.73032013889,19.8402845388889,1.80766458333333,0
2019-04-24,49.5894834722222,3.81805555555556,12.0259722222222,17.2759791666667,18.1573516696865,NA,NA,NA,NA,NA,213.781161805555,21.2417222222222,1.65451111111111,0
2019-04-25,50.2273944444444,3.56415492957746,12.2204929577465,17.5691549295775,19.063970603915,NA,NA,NA,NA,NA,196.316999999999,19.2285486111111,1.56363402777778,0
2019-04-26,47.8459344444444,3.55113475177305,12.6077304964539,16.9161418439716,17.1001557418464,NA,NA,NA,NA,NA,94.9816611111108,15.2419583333333,2.93735625,5.334
2019-04-27,46.2488958333333,2.37713286713287,12.1026573426573,16.2150629370629,14.8882944651008,NA,NA,NA,NA,NA,304.773992361113,15.1090277777778,1.83970902777778,0
2019-04-28,45.1480810416667,1.74868055555556,11.6126388888889,17.0603263888889,17.3918852765801,NA,NA,NA,NA,NA,277.182674305555,17.9221875,2.60519375,0
2019-04-29,44.5694947916667,1.87965034965035,11.7535664335664,16.7956083916084,16.2469855625602,NA,NA,NA,NA,NA,195.021703472222,11.5156111111111,1.68003055555556,0
2019-04-30,43.4402490277778,1.65922535211268,11.2946478873239,17.007176056338,16.9232041073794,NA,NA,NA,NA,NA,268.446509027777,20.6004583333333,1.34145486111111,0
2019-05-01,42.0334947222222,1.46666666666667,10.5994444444444,18.5040277777778,21.3083859440094,NA,NA,NA,NA,NA,288.959778472222,21.6825972222222,2.25355694444444,0
2019-05-02,38.679131875,1.85640845070423,10.0174647816901,20.0398450704225,26.2625117264867,NA,NA,NA,NA,NA,235.324957638888,20.9363680555556,1.43566944444444,0
2019-05-03,38.1186172222222,2.39335664335664,9.83699297902098,20.9097692307692,29.3135157944368,NA,NA,NA,NA,NA,258.766136111112,20.5817361111111,1.75057708333333,1.524
2019-05-04,34.8501205555556,2.88583333333333,9.79937505555556,21.3179305555556,31.4631462553932,NA,NA,NA,NA,NA,205.467816666667,19.9250902777778,1.44347569444444,5.842
2019-05-05,34.0002211805556,3.07246478873239,9.52781687323944,21.5266971830986,30.8821882282885,NA,NA,NA,NA,NA,132.533661111111,18.2790208333333,1.63202847222222,8.63599999999999
2019-05-06,33.7010704166667,2.83895104895105,9.84167831468531,20.8671958041958,30.269086274547,NA,NA,NA,NA,NA,307.464369444445,17.4451875,2.14745555555556,0
2019-05-07,31.7655413888889,3.25486111111111,10.4079860694444,20.6334236111111,28.4393566782195,NA,NA,NA,NA,NA,205.007347222222,17.4844791666667,1.44379236111111,2.54
2019-05-08,32.0314041666667,3.00965034965035,10.1125873706294,21.044048951049,30.4250153413276,NA,NA,NA,NA,NA,307.524323611111,20.6500347222222,1.42027569444444,0
2019-05-09,29.3139786805556,3.76457746478873,10.7695774929577,21.2748732394366,31.1623486222417,NA,NA,NA,NA,NA,212.001110416666,20.8355972222222,2.09455625,0
2019-05-10,28.8333883333333,4.35090277777778,11.1639583333333,21.4005069444444,31.3835279490302,NA,NA,NA,NA,NA,232.671790972223,20.4999236111111,2.28231736111111,0
2019-05-11,25.5448204861111,5.14408451408451,10.4971830704225,21.7908028169014,32.4824446895807,NA,NA,NA,NA,NA,101.030911111111,19.5351458333333,1.61110277777778,7.874
2019-05-12,24.8162649305556,5.75923611111111,10.9955555555556,21.4738680555556,30.7002063731079,NA,NA,NA,NA,NA,128.745471527778,19.0455625,1.17501319444444,11.684
2019-05-13,26.0713026388889,5.30685314685315,11.2518881118881,20.9703916083916,29.1959913861635,NA,NA,NA,NA,NA,206.214839583333,13.9387291666667,1.66693472222222,2.286
2019-05-14,30.6074625,5.18573426573427,11.3005594405594,19.5768321678322,23.9639635774404,NA,NA,NA,NA,NA,217.270377083334,11.4872777777778,2.77350138888889,0
2019-05-15,29.6183738888889,4.51212765957447,11.381134751773,18.7566453900709,21.1938141360226,NA,NA,NA,NA,NA,294.870650694445,14.0453979166667,1.83404305555556,0
2019-05-16,26.8687825694444,3.835625,11.0172222152778,18.9909861111111,22.214748835883,NA,NA,NA,NA,NA,304.121894444446,17.7590972222222,2.04149930555556,0
2019-05-17,23.7480449305556,3.69597222222222,10.8257638888889,19.5079097222222,23.8140012271006,NA,NA,NA,NA,NA,239.236297916667,20.6105138888889,2.05760416666667,1.27
2019-05-18,20.3680152083333,3.17638888888889,10.4125694444444,20.4938541666667,29.3181478336417,NA,NA,NA,NA,NA,273.196445833333,23.0419930555556,1.85862916666667,0.762
2019-05-19,18.8774857638889,2.9572027972028,10.7864335594406,21.0406643356643,30.0731725080394,NA,NA,NA,NA,NA,291.887789583333,23.4840138888889,2.12329236111111,0
2019-05-20,19.818315625,3.15697183098592,11.026760528169,21.5717535211268,34.7194493199443,NA,NA,NA,NA,NA,277.022617361111,23.0616458333333,1.66998888888889,0
2019-05-21,17.4186277777778,3.15507042253521,11.9424647887324,21.2169366197183,36.341399507749,NA,NA,NA,NA,NA,279.547532638889,20.4890356277778,1.72356944444444,0
2019-05-22,16.0826210416667,2.85286713286713,12.2555244755245,21.3406433566434,32.7733001529619,NA,NA,NA,NA,NA,310.928261805555,19.0116736111111,1.40020972222222,0
2019-05-23,11.6062587986111,3.12104166666667,12.3550694444444,21.6494930555556,35.6292200073319,NA,NA,NA,NA,NA,239.395159722222,24.2288125,1.37611805555556,0
2019-05-24,10.9137067847222,3.73202797202797,12.47,22.0099160839161,39.3890693958315,NA,NA,NA,NA,NA,241.593928472222,25.9392013888889,1.98896388888889,0
2019-05-25,5.16389084722222,3.40083333333333,12.418125,22.6009861111111,40.7561887409969,NA,NA,NA,NA,NA,269.813916666667,24.0124444444444,1.66341458333333,8.382
2019-05-26,4.52505896527778,2.92839160839161,12.5840559440559,23.098048951049,44.5665805522114,NA,NA,NA,NA,NA,302.010499305555,24.6471944444444,1.99585486111111,11.938
2019-05-27,4.85636751388889,2.81715277777778,12.5959027638889,23.58225,45.6394407775235,NA,NA,NA,NA,NA,285.829223611112,23.0174027777778,1.88785763888889,0.254
2019-05-28,1.69875115972222,2.73125,13.7977083333333,23.7347152777778,45.8411153427465,NA,NA,NA,NA,NA,281.129097916667,25.0701319444444,1.85037847222222,0
2019-05-29,0.613967916666667,2.73069444444444,13.6779861111111,24.1180694444444,45.9254626600772,NA,NA,NA,NA,NA,214.7212,24.2199722222222,2.05368125,4.064
2019-05-30,0.845556736111111,2.66713286713287,11.6437062867133,24.5135874125874,43.4594812400156,NA,NA,NA,NA,NA,270.666327777777,25.2845416666667,2.60344444444444,0
2019-05-31,0.826305326388889,2.61451388888889,11.4620138888889,24.7354861111111,44.2461984160546,NA,NA,NA,NA,NA,212.127142361111,21.3715347222222,2.24671111111111,10.414
2019-06-01,0.591012513888889,2.65090277777778,11.798125,23.9614722222222,41.4115049061579,NA,NA,NA,NA,NA,294.339475694444,19.7797847222222,2.79992986111111,0.762
2019-06-02,0.0439181458333333,2.88056338028169,11.7733802816901,23.8208098591549,39.9559873370538,NA,NA,NA,NA,NA,257.940543749999,21.9457222222222,2.07020416666667,2.286
2019-06-03,4.06231865972222,2.64153846153846,10.7344055944056,24.0101398601399,38.9979281702868,NA,NA,NA,NA,NA,306.408627083333,19.4763680555556,2.70187777777778,0
